subject,qPCR.Trial,cycle,log10.fluor,fluor,treatment,gene
9,3,22,1.44945532,28.14850409,treat1,GOI2
9,3,23,1.573670294,37.46884399,treat1,GOI2
9,3,24,1.710512029,51.34663988,treat1,GOI2
9,3,25,1.826771884,67.10762726,treat1,GOI2
9,3,26,1.877116164,75.35570967,treat1,GOI2
9,3,27,1.907208266,80.7622233,treat1,GOI2
9,3,28,1.925953335,84.32441459,treat1,GOI2
9,3,29,1.951797997,89.49484029,treat1,GOI2
9,3,30,1.972091508,93.77595767,treat1,GOI2
9,3,31,1.985721931,96.76580886,treat1,GOI2
9,3,32,1.992696805,98.33243763,treat1,GOI2
9,3,33,2.030950335,107.3866599,treat1,GOI2
9,3,34,1.992949377,98.3896412,treat1,GOI2
9,3,35,1.996791139,99.26385543,treat1,GOI2
9,3,36,1.979679116,95.42872387,treat1,GOI2
9,3,37,1.99101293,97.9519148,treat1,GOI2
9,3,38,2.008607236,102.0016593,treat1,GOI2
9,3,39,2.020559028,104.847729,treat1,GOI2
9,3,40,1.966995357,92.68199143,treat1,GOI2
10,1,1,-0.029286059,0.934789749,treat1,GOI2
10,1,2,0.352292513,2.250569935,treat1,GOI2
10,1,3,0.056054471,1.137769982,treat1,GOI2
10,1,4,-0.286132784,0.517448599,treat1,GOI2
10,1,5,0.271094185,1.866784495,treat1,GOI2
10,1,6,0.228489187,1.692346109,treat1,GOI2
10,1,7,-0.099949744,0.794420159,treat1,GOI2
10,1,8,0.065887385,1.163824205,treat1,GOI2
10,1,9,-0.041122048,0.9096576,treat1,GOI2
10,1,10,0.272319742,1.872059907,treat1,GOI2
10,1,11,0.01857768,1.043704798,treat1,GOI2
10,1,12,0.174370689,1.494069119,treat1,GOI2
10,1,13,0.05557462,1.136513556,treat1,GOI2
10,1,14,0.216554302,1.646471818,treat1,GOI2
10,1,15,0.188999359,1.545252157,treat1,GOI2
10,1,16,0.265648008,1.843520655,treat1,GOI2
10,1,17,0.460333837,2.886249275,treat1,GOI2
10,1,18,0.693736113,4.940104237,treat1,GOI2
10,1,19,0.870900387,7.42848733,treat1,GOI2
10,1,20,1.097684849,12.52232146,treat1,GOI2
10,1,21,1.360235737,22.92111482,treat1,GOI2
10,1,22,1.518351044,32.98762462,treat1,GOI2
10,1,23,1.63776406,43.42742314,treat1,GOI2
10,1,24,1.734979652,54.32248792,treat1,GOI2
10,1,25,1.812961555,65.00721418,treat1,GOI2
10,1,26,1.860683372,72.5576773,treat1,GOI2
10,1,27,1.959255067,91.04478335,treat1,GOI2
10,1,28,1.943934726,87.88904113,treat1,GOI2
10,1,29,2.009142812,102.127526,treat1,GOI2
10,1,30,1.966326474,92.53935616,treat1,GOI2
10,1,31,1.966063188,92.48327231,treat1,GOI2
10,1,32,1.980304127,95.56615805,treat1,GOI2
10,1,33,2.000345589,100.0796065,treat1,GOI2
10,1,34,1.984292333,96.44780172,treat1,GOI2
10,1,35,2.003882465,100.8979785,treat1,GOI2
10,1,36,1.994257529,98.68645053,treat1,GOI2
10,1,37,1.980446942,95.59758948,treat1,GOI2
10,1,38,1.99592475,99.06602793,treat1,GOI2
10,1,39,2.001145179,100.2640352,treat1,GOI2
10,1,40,2.004372127,101.0118039,treat1,GOI2
10,2,1,0.452763776,2.836375831,treat1,GOI2
10,2,2,-0.117470501,0.763008716,treat1,GOI2
10,2,3,0.144522019,1.394832374,treat1,GOI2
10,2,4,0.33395842,2.157537833,treat1,GOI2
10,2,5,0.071777663,1.179716526,treat1,GOI2
10,2,6,-0.170790792,0.674853039,treat1,GOI2
10,2,7,0.294780264,1.971425022,treat1,GOI2
10,2,8,0.21846591,1.653734969,treat1,GOI2
10,2,9,-0.189014347,0.647121237,treat1,GOI2
10,2,10,-0.073249516,0.844793346,treat1,GOI2
10,2,11,0.001483971,1.003422813,treat1,GOI2
10,2,12,-0.131353465,0.739003567,treat1,GOI2
10,2,13,0.076112527,1.191550703,treat1,GOI2
10,2,14,0.208085115,1.614674977,treat1,GOI2
10,2,15,0.251310858,1.78365501,treat1,GOI2
10,2,16,0.287468588,1.938512422,treat1,GOI2
10,2,17,0.575306879,3.761030705,treat1,GOI2
10,2,18,0.657278795,4.542331178,treat1,GOI2
10,2,19,0.88941609,7.752041524,treat1,GOI2
10,2,20,1.092153573,12.36384561,treat1,GOI2
10,2,21,1.291482311,19.56511077,treat1,GOI2
10,2,22,1.489615757,30.87562494,treat1,GOI2
10,2,23,1.65521376,45.20784025,treat1,GOI2
10,2,24,1.734830474,54.30383159,treat1,GOI2
10,2,25,1.882664038,76.32451225,treat1,GOI2
10,2,26,1.909547202,81.19834955,treat1,GOI2
10,2,27,1.921573993,83.47837625,treat1,GOI2
10,2,28,1.965340434,92.32948952,treat1,GOI2
10,2,29,1.985371493,96.68775869,treat1,GOI2
10,2,30,1.971478743,93.64373829,treat1,GOI2
10,2,31,1.99573741,99.02330344,treat1,GOI2
10,2,32,2.016003524,103.7536834,treat1,GOI2
10,2,33,2.015896364,103.728086,treat1,GOI2
10,2,34,2.017268625,104.0563588,treat1,GOI2
10,2,35,2.017364571,104.0793499,treat1,GOI2
10,2,36,2.01637086,103.8414779,treat1,GOI2
10,2,37,2.001751854,100.404194,treat1,GOI2
10,2,38,1.973633911,94.10959651,treat1,GOI2
10,2,39,1.988118072,97.30117224,treat1,GOI2
10,2,40,1.968927955,93.0953428,treat1,GOI2
10,3,1,0.172304373,1.486977418,treat1,GOI2
10,3,2,-0.046899105,0.897637308,treat1,GOI2
10,3,3,-0.028236303,0.937052011,treat1,GOI2
10,3,4,0.275637939,1.886418033,treat1,GOI2
10,3,5,-0.22098224,0.601198322,treat1,GOI2
10,3,6,0.282304119,1.915596873,treat1,GOI2
10,3,7,-0.091236391,0.810519763,treat1,GOI2
10,3,8,0.25244398,1.788314837,treat1,GOI2
10,3,9,0.183427688,1.525554361,treat1,GOI2
10,3,10,0.439118664,2.748645073,treat1,GOI2
10,3,11,0.175271452,1.497171159,treat1,GOI2
10,3,12,-0.02417035,0.945866077,treat1,GOI2
10,3,13,0.079585561,1.201117683,treat1,GOI2
10,3,14,0.3238739,2.108015987,treat1,GOI2
10,3,15,0.245837261,1.761315921,treat1,GOI2
10,3,16,0.360769163,2.294928519,treat1,GOI2
10,3,17,0.548299529,3.534268413,treat1,GOI2
10,3,18,0.711596944,5.147506978,treat1,GOI2
10,3,19,0.849615043,7.073185423,treat1,GOI2
10,3,20,1.128059907,13.42950196,treat1,GOI2
10,3,21,1.374821422,23.70398817,treat1,GOI2
10,3,22,1.471945395,29.64458634,treat1,GOI2
10,3,23,1.645386581,44.19636796,treat1,GOI2
10,3,24,1.790518524,61.73316229,treat1,GOI2
10,3,25,1.843065682,69.6731878,treat1,GOI2
10,3,26,1.886264204,76.95984854,treat1,GOI2
10,3,27,1.925731184,84.28129195,treat1,GOI2
10,3,28,1.954493112,90.05194812,treat1,GOI2
10,3,29,1.992668957,98.32613242,treat1,GOI2
10,3,30,1.979224371,95.32885368,treat1,GOI2
10,3,31,1.977820591,95.02121762,treat1,GOI2
10,3,32,1.9805618,95.62287575,treat1,GOI2
10,3,33,2.007112971,101.6513079,treat1,GOI2
10,3,34,2.002221604,100.5128539,treat1,GOI2
10,3,35,2.01163393,102.715014,treat1,GOI2
10,3,36,2.024912991,105.904153,treat1,GOI2
10,3,37,2.030433624,107.2589704,treat1,GOI2
10,3,38,2.039406839,109.4981643,treat1,GOI2
10,3,39,2.010573695,102.4645636,treat1,GOI2
10,3,40,1.995234301,98.90865608,treat1,GOI2
1,1,1,0.019356658,1.045578533,treat2,GOI2
1,1,2,0.408174205,2.559612395,treat2,GOI2
1,1,3,-0.204592253,0.624320718,treat2,GOI2
1,1,4,0.068010064,1.169526492,treat2,GOI2
1,1,5,-0.326782342,0.471213428,treat2,GOI2
1,1,6,-0.187544222,0.649315512,treat2,GOI2
1,1,7,0.153275364,1.423230901,treat2,GOI2
1,1,8,-0.100497304,0.793419182,treat2,GOI2
1,1,9,0.162359531,1.453314248,treat2,GOI2
1,1,10,-0.408773975,0.390144981,treat2,GOI2
1,1,11,-0.238406206,0.577555594,treat2,GOI2
1,1,12,0.202341481,1.593461156,treat2,GOI2
1,1,13,-0.105065057,0.785118016,treat2,GOI2
1,1,14,0.027478573,1.065316303,treat2,GOI2
1,1,15,0.190904832,1.552046868,treat2,GOI2
1,1,16,0.319567375,2.087215902,treat2,GOI2
1,1,17,0.41111709,2.577015854,treat2,GOI2
1,1,18,0.564901073,3.671986476,treat2,GOI2
1,1,19,0.76340193,5.799651929,treat2,GOI2
1,1,20,0.989112572,9.752423933,treat2,GOI2
1,1,21,1.211774089,16.28448725,treat2,GOI2
1,1,22,1.411498645,25.79280918,treat2,GOI2
1,1,23,1.628790953,42.5393601,treat2,GOI2
1,1,24,1.68818469,48.77358629,treat2,GOI2
1,1,25,1.807699677,64.22434399,treat2,GOI2
1,1,26,1.861463226,72.68808483,treat2,GOI2
1,1,27,1.9011794,79.64882993,treat2,GOI2
1,1,28,1.945723822,88.25185083,treat2,GOI2
1,1,29,1.969566696,93.23236399,treat2,GOI2
1,1,30,1.958847827,90.9594503,treat2,GOI2
1,1,31,2.011368316,102.6522129,treat2,GOI2
1,1,32,2.009397248,102.187376,treat2,GOI2
1,1,33,2.011242056,102.6223738,treat2,GOI2
1,1,34,2.002337948,100.5397841,treat2,GOI2
1,1,35,1.988192528,97.31785504,treat2,GOI2
1,1,36,1.991571603,98.07800035,treat2,GOI2
1,1,37,1.988553002,97.39866454,treat2,GOI2
1,1,38,1.99130312,98.01738688,treat2,GOI2
1,1,39,2.003511476,100.8118249,treat2,GOI2
1,1,40,2.001369726,100.3158889,treat2,GOI2
1,2,1,0.293155837,1.964064911,treat2,GOI2
1,2,2,-0.044431559,0.902751963,treat2,GOI2
1,2,3,0.063814382,1.158282199,treat2,GOI2
1,2,4,0.150495606,1.414150419,treat2,GOI2
1,2,5,-0.193340782,0.64070663,treat2,GOI2
1,2,6,0.436251478,2.730558452,treat2,GOI2
1,2,7,0.366874389,2.327418003,treat2,GOI2
1,2,8,-0.302959764,0.497783201,treat2,GOI2
1,2,9,-0.106017696,0.783397722,treat2,GOI2
1,2,10,-0.076859418,0.837800436,treat2,GOI2
1,2,11,0.081870291,1.207453156,treat2,GOI2
1,2,12,0.226808405,1.685809145,treat2,GOI2
1,2,13,0.148713211,1.408358473,treat2,GOI2
1,2,14,-0.00026019,0.99940107,treat2,GOI2
1,2,15,0.30894127,2.036766627,treat2,GOI2
1,2,16,0.275565403,1.886102989,treat2,GOI2
1,2,17,0.391475812,2.463064655,treat2,GOI2
1,2,18,0.537757037,3.44950705,treat2,GOI2
1,2,19,0.733602806,5.415054179,treat2,GOI2
1,2,20,0.969776051,9.327731808,treat2,GOI2
1,2,21,1.243250421,17.5085597,treat2,GOI2
1,2,22,1.373042113,23.60707139,treat2,GOI2
1,2,23,1.57433354,37.52610936,treat2,GOI2
1,2,24,1.70951012,51.22832075,treat2,GOI2
1,2,25,1.809294364,64.46060297,treat2,GOI2
1,2,26,1.898496843,79.15837007,treat2,GOI2
1,2,27,1.91469621,82.16676897,treat2,GOI2
1,2,28,1.951830589,89.50155671,treat2,GOI2
1,2,29,1.96617386,92.50684297,treat2,GOI2
1,2,30,1.977144766,94.8734658,treat2,GOI2
1,2,31,2.004040658,100.9347376,treat2,GOI2
1,2,32,2.027961319,106.6501128,treat2,GOI2
1,2,33,2.000608246,100.140152,treat2,GOI2
1,2,34,1.986198292,96.87200567,treat2,GOI2
1,2,35,1.975630194,94.54317744,treat2,GOI2
1,2,36,2.007373138,101.7122211,treat2,GOI2
1,2,37,1.96176921,91.57337283,treat2,GOI2
1,2,38,1.997619109,99.45327965,treat2,GOI2
1,2,39,2.014916235,103.4942532,treat2,GOI2
1,2,40,1.994303408,98.69687647,treat2,GOI2
1,3,1,0.17360783,1.491447017,treat2,GOI2
1,3,2,-0.079868076,0.832016471,treat2,GOI2
1,3,3,0.239458336,1.735634747,treat2,GOI2
1,3,4,0.250358631,1.77974848,treat2,GOI2
1,3,5,0.15846546,1.440341454,treat2,GOI2
1,3,6,-0.074835511,0.84171388,treat2,GOI2
1,3,7,0.060503785,1.14948626,treat2,GOI2
1,3,8,-0.111466433,0.773630471,treat2,GOI2
1,3,9,-0.117601846,0.762777992,treat2,GOI2
1,3,10,0.056429254,1.138752266,treat2,GOI2
1,3,11,0.047497353,1.115571352,treat2,GOI2
1,3,12,0.042461727,1.102711052,treat2,GOI2
1,3,13,0.254084945,1.7950847,treat2,GOI2
1,3,14,-0.004029745,0.990764085,treat2,GOI2
1,3,15,0.239972497,1.737690782,treat2,GOI2
1,3,16,0.334741826,2.161433237,treat2,GOI2
1,3,17,0.486528854,3.065694356,treat2,GOI2
1,3,18,0.54296636,3.491132724,treat2,GOI2
1,3,19,0.752321099,5.6535482,treat2,GOI2
1,3,20,0.979692295,9.543161979,treat2,GOI2
1,3,21,1.207317248,16.11822628,treat2,GOI2
1,3,22,1.413526391,25.91351888,treat2,GOI2
1,3,23,1.612322068,40.95642753,treat2,GOI2
1,3,24,1.682838514,48.17686262,treat2,GOI2
1,3,25,1.806460878,64.04140887,treat2,GOI2
1,3,26,1.834906243,68.37640175,treat2,GOI2
1,3,27,1.916783282,82.56258505,treat2,GOI2
1,3,28,1.945964525,88.30077689,treat2,GOI2
1,3,29,1.980784145,95.67184404,treat2,GOI2
1,3,30,1.97082123,93.50207087,treat2,GOI2
1,3,31,2.000321623,100.0740838,treat2,GOI2
1,3,32,1.993776845,98.57728324,treat2,GOI2
1,3,33,2.000779639,100.1796797,treat2,GOI2
1,3,34,2.022647932,105.3532485,treat2,GOI2
1,3,35,2.007420154,101.723233,treat2,GOI2
1,3,36,2.000775887,100.1788142,treat2,GOI2
1,3,37,2.006063884,101.4060541,treat2,GOI2
1,3,38,1.977285012,94.90410814,treat2,GOI2
1,3,39,2.014868371,103.4828477,treat2,GOI2
1,3,40,2.034709844,108.3202975,treat2,GOI2
2,1,1,-0.015098123,0.965832638,treat2,GOI2
2,1,2,0.311781548,2.050130693,treat2,GOI2
2,1,3,-0.145918142,0.71463101,treat2,GOI2
2,1,4,-0.078180984,0.835254869,treat2,GOI2
2,1,5,-0.185488845,0.652395797,treat2,GOI2
2,1,6,-0.163384276,0.686460772,treat2,GOI2
2,1,7,-0.018812789,0.957606778,treat2,GOI2
2,1,8,-0.154458657,0.700714886,treat2,GOI2
2,1,9,-0.297671528,0.503881568,treat2,GOI2
2,1,10,0.249899375,1.777867433,treat2,GOI2
2,1,11,0.125246656,1.334279016,treat2,GOI2
2,1,12,0.120151792,1.31871757,treat2,GOI2
2,1,13,-0.049192381,0.892909861,treat2,GOI2
2,1,14,0.19961578,1.583491659,treat2,GOI2
2,1,15,0.144110455,1.393511172,treat2,GOI2
2,1,16,0.207694356,1.613222816,treat2,GOI2
2,1,17,0.376370213,2.378867283,treat2,GOI2
2,1,18,0.358086834,2.280798056,treat2,GOI2
2,1,19,0.687805721,4.873104457,treat2,GOI2
2,1,20,0.805692768,6.392824296,treat2,GOI2
2,1,21,1.119829051,13.17737941,treat2,GOI2
2,1,22,1.316878812,20.74334602,treat2,GOI2
2,1,23,1.456594151,28.61502643,treat2,GOI2
2,1,24,1.611875586,40.91434336,treat2,GOI2
2,1,25,1.793577011,62.16944802,treat2,GOI2
2,1,26,1.825580258,66.92374837,treat2,GOI2
2,1,27,1.878163326,75.53762494,treat2,GOI2
2,1,28,1.91878246,82.94351958,treat2,GOI2
2,1,29,1.972815696,93.93245988,treat2,GOI2
2,1,30,1.95801987,90.78620663,treat2,GOI2
2,1,31,1.985505135,96.71751612,treat2,GOI2
2,1,32,1.99826916,99.60225246,treat2,GOI2
2,1,33,2.013541189,103.1670919,treat2,GOI2
2,1,34,1.972118839,93.78185937,treat2,GOI2
2,1,35,2.006299253,101.4610267,treat2,GOI2
2,1,36,2.006373983,101.4784869,treat2,GOI2
2,1,37,2.000908042,100.209303,treat2,GOI2
2,1,38,1.984829367,96.56713956,treat2,GOI2
2,1,39,2.023245638,105.4983429,treat2,GOI2
2,1,40,1.993837897,98.59114201,treat2,GOI2
2,2,1,0.351960781,2.248851513,treat2,GOI2
2,2,2,-0.033291266,0.92620844,treat2,GOI2
2,2,3,-0.126093416,0.748008588,treat2,GOI2
2,2,4,0.0615471,1.152251017,treat2,GOI2
2,2,5,-0.1443153,0.717273358,treat2,GOI2
2,2,6,-0.175229581,0.667990704,treat2,GOI2
2,2,7,0.293118361,1.963895435,treat2,GOI2
2,2,8,0.274131217,1.879884716,treat2,GOI2
2,2,9,-0.066197772,0.858622427,treat2,GOI2
2,2,10,0.06947696,1.173483425,treat2,GOI2
2,2,11,-0.129370064,0.742386278,treat2,GOI2
2,2,12,-0.193003806,0.641203958,treat2,GOI2
2,2,13,-0.227808075,0.591823117,treat2,GOI2
2,2,14,0.089591881,1.229113196,treat2,GOI2
2,2,15,0.191725446,1.554982288,treat2,GOI2
2,2,16,0.083694089,1.212534456,treat2,GOI2
2,2,17,0.282413253,1.916078304,treat2,GOI2
2,2,18,0.463604209,2.908065666,treat2,GOI2
2,2,19,0.557588961,3.610679672,treat2,GOI2
2,2,20,0.945297398,8.816524077,treat2,GOI2
2,2,21,1.029261294,10.69698271,treat2,GOI2
2,2,22,1.334972521,21.62581686,treat2,GOI2
2,2,23,1.502220536,31.78487706,treat2,GOI2
2,2,24,1.604168913,40.19471126,treat2,GOI2
2,2,25,1.783735023,60.77640723,treat2,GOI2
2,2,26,1.845023058,69.9879154,treat2,GOI2
2,2,27,1.906067669,80.55039395,treat2,GOI2
2,2,28,1.921245851,83.415326,treat2,GOI2
2,2,29,1.934627063,86.02547182,treat2,GOI2
2,2,30,1.984743457,96.54803888,treat2,GOI2
2,2,31,1.945997023,88.30738471,treat2,GOI2
2,2,32,2.010054556,102.3421546,treat2,GOI2
2,2,33,1.977865292,95.03099848,treat2,GOI2
2,2,34,2.00371863,100.8599224,treat2,GOI2
2,2,35,1.989949622,97.71238676,treat2,GOI2
2,2,36,2.025221338,105.9793712,treat2,GOI2
2,2,37,1.975981496,94.61968452,treat2,GOI2
2,2,38,2.01458751,103.4159462,treat2,GOI2
2,2,39,2.019063457,104.4872881,treat2,GOI2
2,2,40,1.979339878,95.35421124,treat2,GOI2
2,3,1,-0.088519007,0.81560709,treat2,GOI2
2,3,2,0.030867815,1.073662576,treat2,GOI2
2,3,3,0.048213372,1.117412105,treat2,GOI2
2,3,4,0.257752316,1.810307354,treat2,GOI2
2,3,5,-0.030284481,0.932643181,treat2,GOI2
2,3,6,0.159692897,1.444418017,treat2,GOI2
2,3,7,0.154571428,1.427484587,treat2,GOI2
2,3,8,-0.424062846,0.376649291,treat2,GOI2
2,3,9,0.271867331,1.870110769,treat2,GOI2
2,3,10,-0.017822442,0.959792955,treat2,GOI2
2,3,11,-0.102074051,0.790543821,treat2,GOI2
2,3,12,0.058115921,1.14318343,treat2,GOI2
2,3,13,-0.18860474,0.647731861,treat2,GOI2
2,3,14,0.204012034,1.599602352,treat2,GOI2
2,3,15,0.220087765,1.659922322,treat2,GOI2
2,3,16,0.250146418,1.77887904,treat2,GOI2
2,3,17,0.288643059,1.943761871,treat2,GOI2
2,3,18,0.400926185,2.517249049,treat2,GOI2
2,3,19,0.643929114,4.404829619,treat2,GOI2
2,3,20,0.864065092,7.312486744,treat2,GOI2
2,3,21,1.054447202,11.33567021,treat2,GOI2
2,3,22,1.298063855,19.86386956,treat2,GOI2
2,3,23,1.486679051,30.66754784,treat2,GOI2
2,3,24,1.648151286,44.47861809,treat2,GOI2
2,3,25,1.765327036,58.25417229,treat2,GOI2
2,3,26,1.844054544,69.83201026,treat2,GOI2
2,3,27,1.91767531,82.73234033,treat2,GOI2
2,3,28,1.927622874,84.64920314,treat2,GOI2
2,3,29,1.959722908,91.14291359,treat2,GOI2
2,3,30,1.942184129,87.53548225,treat2,GOI2
2,3,31,1.98020235,95.54376484,treat2,GOI2
2,3,32,1.939101474,86.91634869,treat2,GOI2
2,3,33,1.968124969,92.92337372,treat2,GOI2
2,3,34,1.978404014,95.14895315,treat2,GOI2
2,3,35,2.013472568,103.1507922,treat2,GOI2
2,3,36,2.026838324,106.374694,treat2,GOI2
2,3,37,1.986329251,96.90122134,treat2,GOI2
2,3,38,1.990418098,97.81784674,treat2,GOI2
2,3,39,2.003889942,100.8997157,treat2,GOI2
2,3,40,2.022227729,105.251363,treat2,GOI2
3,1,1,-0.158060402,0.69492766,treat2,GOI2
3,1,2,0.043555295,1.105491214,treat2,GOI2
3,1,3,0.196403781,1.571823511,treat2,GOI2
3,1,4,0.34849129,2.230957462,treat2,GOI2
3,1,5,-0.208378743,0.618901103,treat2,GOI2
3,1,6,-0.096526944,0.80070595,treat2,GOI2
3,1,7,-0.011249667,0.974429298,treat2,GOI2
3,1,8,0.231896243,1.70567484,treat2,GOI2
3,1,9,-0.083967472,0.824199844,treat2,GOI2
3,1,10,0.331439714,2.145061333,treat2,GOI2
3,1,11,0.056478544,1.138881516,treat2,GOI2
3,1,12,-0.076384171,0.838717741,treat2,GOI2
3,1,13,-0.029735163,0.933823582,treat2,GOI2
3,1,14,0.260506489,1.821824295,treat2,GOI2
3,1,15,0.331897498,2.147323606,treat2,GOI2
3,1,16,0.316804439,2.073979402,treat2,GOI2
3,1,17,0.445882501,2.791788416,treat2,GOI2
3,1,18,0.63421834,4.307431102,treat2,GOI2
3,1,19,0.788789348,6.148785574,treat2,GOI2
3,1,20,1.013172275,10.30794932,treat2,GOI2
3,1,21,1.199874456,15.84435103,treat2,GOI2
3,1,22,1.400940298,25.1733085,treat2,GOI2
3,1,23,1.56581173,36.79694216,treat2,GOI2
3,1,24,1.737058137,54.5830924,treat2,GOI2
3,1,25,1.788073607,61.38660381,treat2,GOI2
3,1,26,1.890366049,77.69016596,treat2,GOI2
3,1,27,1.922898117,83.73328263,treat2,GOI2
3,1,28,1.929757174,85.06622763,treat2,GOI2
3,1,29,1.918223852,82.83690273,treat2,GOI2
3,1,30,1.940785176,87.25396592,treat2,GOI2
3,1,31,1.96322539,91.88093161,treat2,GOI2
3,1,32,1.977520792,94.95564577,treat2,GOI2
3,1,33,1.989019867,97.50342398,treat2,GOI2
3,1,34,1.987249729,97.10681921,treat2,GOI2
3,1,35,2.00445379,101.0307995,treat2,GOI2
3,1,36,1.973841315,94.15455068,treat2,GOI2
3,1,37,2.0325731,107.7886667,treat2,GOI2
3,1,38,2.011166776,102.6045868,treat2,GOI2
3,1,39,2.016160902,103.7912882,treat2,GOI2
3,1,40,1.984561648,96.50762936,treat2,GOI2
3,2,1,-0.074880182,0.841627307,treat2,GOI2
3,2,2,0.024566531,1.058197013,treat2,GOI2
3,2,3,0.123471223,1.328835503,treat2,GOI2
3,2,4,0.29394726,1.967647328,treat2,GOI2
3,2,5,0.178066009,1.506836075,treat2,GOI2
3,2,6,-0.067164653,0.85671298,treat2,GOI2
3,2,7,-0.030736835,0.93167226,treat2,GOI2
3,2,8,-0.121145468,0.756579434,treat2,GOI2
3,2,9,0.164387885,1.460117764,treat2,GOI2
3,2,10,0.149277823,1.410190624,treat2,GOI2
3,2,11,-0.028499213,0.936484918,treat2,GOI2
3,2,12,0.178163409,1.507174052,treat2,GOI2
3,2,13,-0.063105591,0.864757643,treat2,GOI2
3,2,14,0.176725651,1.502192715,treat2,GOI2
3,2,15,0.332735076,2.151468917,treat2,GOI2
3,2,16,0.187832362,1.541105471,treat2,GOI2
3,2,17,0.325831013,2.117537026,treat2,GOI2
3,2,18,0.626855523,4.235020557,treat2,GOI2
3,2,19,0.797776455,6.277351605,treat2,GOI2
3,2,20,1.028883214,10.6876744,treat2,GOI2
3,2,21,1.262026997,18.2821386,treat2,GOI2
3,2,22,1.395577856,24.86439269,treat2,GOI2
3,2,23,1.600972574,39.89997041,treat2,GOI2
3,2,24,1.709236535,51.19605949,treat2,GOI2
3,2,25,1.841545489,69.42973201,treat2,GOI2
3,2,26,1.876691479,75.28205728,treat2,GOI2
3,2,27,1.910675884,81.40964929,treat2,GOI2
3,2,28,1.968620683,93.02949916,treat2,GOI2
3,2,29,1.947347638,88.58243975,treat2,GOI2
3,2,30,1.957468857,90.67109416,treat2,GOI2
3,2,31,1.99633685,99.16007588,treat2,GOI2
3,2,32,1.989535815,97.61932826,treat2,GOI2
3,2,33,1.981626449,95.85757744,treat2,GOI2
3,2,34,1.990006622,97.72521224,treat2,GOI2
3,2,35,2.045259343,110.9837368,treat2,GOI2
3,2,36,2.02740756,106.5142124,treat2,GOI2
3,2,37,1.992808537,98.35773906,treat2,GOI2
3,2,38,2.014074482,103.2938541,treat2,GOI2
3,2,39,1.97996346,95.49122406,treat2,GOI2
3,2,40,1.996508264,99.19922158,treat2,GOI2
3,3,1,0.313751358,2.059450499,treat2,GOI2
3,3,2,-0.034577552,0.92346927,treat2,GOI2
3,3,3,0.26003724,1.819856903,treat2,GOI2
3,3,4,0.205415742,1.604780884,treat2,GOI2
3,3,5,-0.472624446,0.336802692,treat2,GOI2
3,3,6,-0.17780704,0.664038041,treat2,GOI2
3,3,7,-0.077326336,0.836900185,treat2,GOI2
3,3,8,0.10415829,1.271037284,treat2,GOI2
3,3,9,-0.29536307,0.506567041,treat2,GOI2
3,3,10,0.047540276,1.115681615,treat2,GOI2
3,3,11,0.109977955,1.28818416,treat2,GOI2
3,3,12,-0.417178931,0.382667051,treat2,GOI2
3,3,13,0.005442088,1.01260971,treat2,GOI2
3,3,14,0.03866414,1.093110688,treat2,GOI2
3,3,15,0.183839507,1.527001652,treat2,GOI2
3,3,16,0.393046356,2.471987987,treat2,GOI2
3,3,17,0.507285276,3.215772194,treat2,GOI2
3,3,18,0.5247372,3.347628066,treat2,GOI2
3,3,19,0.754562621,5.682803255,treat2,GOI2
3,3,20,1.003540214,10.0818496,treat2,GOI2
3,3,21,1.263023677,18.32414322,treat2,GOI2
3,3,22,1.399731794,25.10335649,treat2,GOI2
3,3,23,1.590699564,38.96723262,treat2,GOI2
3,3,24,1.680490466,47.91709338,treat2,GOI2
3,3,25,1.826374768,67.04629255,treat2,GOI2
3,3,26,1.889861664,77.59998978,treat2,GOI2
3,3,27,1.912682254,81.78661873,treat2,GOI2
3,3,28,1.985792899,96.78162261,treat2,GOI2
3,3,29,1.994002291,98.62846889,treat2,GOI2
3,3,30,1.951296207,89.39149635,treat2,GOI2
3,3,31,1.971544302,93.65787556,treat2,GOI2
3,3,32,2.014066682,103.291999,treat2,GOI2
3,3,33,1.990302373,97.79178502,treat2,GOI2
3,3,34,1.993857256,98.59553694,treat2,GOI2
3,3,35,1.976961834,94.83351188,treat2,GOI2
3,3,36,1.979019283,95.28384702,treat2,GOI2
3,3,37,2.01807332,104.2493415,treat2,GOI2
3,3,38,2.012296795,102.8719079,treat2,GOI2
3,3,39,2.015413547,103.6128325,treat2,GOI2
3,3,40,2.007655025,101.7782607,treat2,GOI2
4,1,1,0.011709222,1.02732823,treat2,GOI2
4,1,2,-0.194977783,0.638296138,treat2,GOI2
4,1,3,-0.420772556,0.379513688,treat2,GOI2
4,1,4,0.160113607,1.445817932,treat2,GOI2
4,1,5,0.057537268,1.14166127,treat2,GOI2
4,1,6,0.396690315,2.492816524,treat2,GOI2
4,1,7,0.100481394,1.260321641,treat2,GOI2
4,1,8,0.219113563,1.656202983,treat2,GOI2
4,1,9,-0.388653616,0.408645183,treat2,GOI2
4,1,10,-0.096033457,0.801616306,treat2,GOI2
4,1,11,0.121702492,1.323434621,treat2,GOI2
4,1,12,-0.224878016,0.595829476,treat2,GOI2
4,1,13,0.062889683,1.155818611,treat2,GOI2
4,1,14,0.125618053,1.335420545,treat2,GOI2
4,1,15,0.087404307,1.222937626,treat2,GOI2
